MedName,LightSen,Date,StockOut,StockIn,Stock
Lormetazepam Sandoz 1 mg,No,24/02/2015,-2,15,138
Lormetazepam Sandoz 1 mg,No,25/02/2015,-13,10,135
Lormetazepam Sandoz 1 mg,No,26/02/2015,0,0,135
Lormetazepam Sandoz 1 mg,No,27/02/2015,-1,5,139
Lormetazepam Sandoz 1 mg,No,28/02/2015,-14,5,130
Lormetazepam Sandoz 1 mg,No,1/03/2015,-13,10,127
Lormetazepam Sandoz 1 mg,No,2/03/2015,-5,5,127
Lormetazepam Sandoz 1 mg,No,3/03/2015,-6,15,136
Lormetazepam Sandoz 1 mg,No,4/03/2015,-14,10,132
Lormetazepam Sandoz 1 mg,No,5/03/2015,-2,15,145
Lormetazepam Sandoz 1 mg,No,6/03/2015,-8,10,147
Lormetazepam Sandoz 1 mg,No,7/03/2015,-10,0,137
Lormetazepam Sandoz 1 mg,No,8/03/2015,-10,0,127
Lormetazepam Sandoz 1 mg,No,9/03/2015,-14,15,128
Lormetazepam Sandoz 1 mg,No,10/03/2015,-12,0,116
Lormetazepam Sandoz 1 mg,No,11/03/2015,-6,5,115
Lormetazepam Sandoz 1 mg,No,12/03/2015,-7,0,108
Lormetazepam Sandoz 1 mg,No,13/03/2015,-6,5,107
Lormetazepam Sandoz 1 mg,No,14/03/2015,-10,15,112
Lormetazepam Sandoz 1 mg,No,15/03/2015,-9,15,118
Lormetazepam Sandoz 1 mg,No,16/03/2015,-3,0,115
Lormetazepam Sandoz 1 mg,No,17/03/2015,-4,5,116
Lormetazepam Sandoz 1 mg,No,18/03/2015,-10,5,111
Lormetazepam Sandoz 1 mg,No,19/03/2015,-4,10,117
Lormetazepam Sandoz 1 mg,No,20/03/2015,-5,15,127
Lormetazepam Sandoz 1 mg,No,21/03/2015,-2,10,135
Lormetazepam Sandoz 1 mg,No,22/03/2015,-11,0,124
Lormetazepam Sandoz 1 mg,No,23/03/2015,-12,15,127
Lormetazepam Sandoz 1 mg,No,24/03/2015,-2,5,130
Lormetazepam Sandoz 1 mg,No,25/03/2015,-5,15,140
Lormetazepam Sandoz 1 mg,No,26/03/2015,-15,0,125
Lormetazepam Sandoz 1 mg,No,27/03/2015,-9,15,131
Lormetazepam Sandoz 1 mg,No,28/03/2015,-3,15,143
Lormetazepam Sandoz 1 mg,No,29/03/2015,-12,5,136
Lormetazepam Sandoz 1 mg,No,30/03/2015,-15,5,126
Lormetazepam Sandoz 1 mg,No,31/03/2015,-12,0,114
Lormetazepam Sandoz 1 mg,No,1/04/2015,-9,5,110
Lormetazepam Sandoz 1 mg,No,2/04/2015,-11,0,99
Lormetazepam Sandoz 1 mg,No,3/04/2015,-8,0,91
Lormetazepam Sandoz 1 mg,No,4/04/2015,-5,5,91
Lormetazepam Sandoz 1 mg,No,5/04/2015,-2,15,104
Lormetazepam Sandoz 1 mg,No,6/04/2015,-12,15,107
Lormetazepam Sandoz 1 mg,No,7/04/2015,-1,0,106
Lormetazepam Sandoz 1 mg,No,8/04/2015,-7,0,99
Lormetazepam Sandoz 1 mg,No,9/04/2015,-14,10,95
Lormetazepam Sandoz 1 mg,No,10/04/2015,-1,10,104
Lormetazepam Sandoz 1 mg,No,11/04/2015,-3,10,111
Lormetazepam Sandoz 1 mg,No,12/04/2015,-1,10,120
Lormetazepam Sandoz 1 mg,No,13/04/2015,-7,10,123
Lormetazepam Sandoz 1 mg,No,14/04/2015,-11,5,117
Lormetazepam Sandoz 1 mg,No,15/04/2015,-10,10,117
Lormetazepam Sandoz 1 mg,No,16/04/2015,-4,5,118
Lormetazepam Sandoz 1 mg,No,17/04/2015,-14,0,104
Lormetazepam Sandoz 1 mg,No,18/04/2015,-2,0,102
Lormetazepam Sandoz 1 mg,No,19/04/2015,-4,10,108
Lormetazepam Sandoz 1 mg,No,20/04/2015,-11,5,102
Lormetazepam Sandoz 1 mg,No,21/04/2015,-14,10,98
Lormetazepam Sandoz 1 mg,No,22/04/2015,-13,15,100
Lormetazepam Sandoz 1 mg,No,23/04/2015,-6,5,99
Lormetazepam Sandoz 1 mg,No,24/04/2015,-13,0,86
Lormetazepam Sandoz 1 mg,No,25/04/2015,-8,0,78
Lormetazepam Sandoz 1 mg,No,26/04/2015,-3,15,90
Lormetazepam Sandoz 1 mg,No,27/04/2015,-2,10,98
Lormetazepam Sandoz 1 mg,No,28/04/2015,-5,10,103
Lormetazepam Sandoz 1 mg,No,29/04/2015,-1,15,117
Lormetazepam Sandoz 1 mg,No,30/04/2015,-7,10,120
Lormetazepam Sandoz 1 mg,No,1/05/2015,-3,5,122
Lormetazepam Sandoz 1 mg,No,2/05/2015,-6,10,126
Lormetazepam Sandoz 1 mg,No,3/05/2015,-14,10,122
Lormetazepam Sandoz 1 mg,No,4/05/2015,-10,0,112
Lormetazepam Sandoz 1 mg,No,5/05/2015,-15,0,97
Lormetazepam Sandoz 1 mg,No,6/05/2015,-9,5,93
Lormetazepam Sandoz 1 mg,No,7/05/2015,-8,0,85
Lormetazepam Sandoz 1 mg,No,8/05/2015,-1,10,94
Lormetazepam Sandoz 1 mg,No,9/05/2015,-5,15,104
Lormetazepam Sandoz 1 mg,No,10/05/2015,-9,5,100
Lormetazepam Sandoz 1 mg,No,11/05/2015,-1,5,104
Lormetazepam Sandoz 1 mg,No,12/05/2015,-13,15,106
Lormetazepam Sandoz 1 mg,No,13/05/2015,-14,5,97
Lormetazepam Sandoz 1 mg,No,14/05/2015,-8,10,99
Lormetazepam Sandoz 1 mg,No,15/05/2015,0,10,109
Lormetazepam Sandoz 1 mg,No,16/05/2015,-2,15,122
Lormetazepam Sandoz 1 mg,No,17/05/2015,-9,5,118
Lormetazepam Sandoz 1 mg,No,18/05/2015,-13,10,115
Lormetazepam Sandoz 1 mg,No,19/05/2015,-7,10,118
Lormetazepam Sandoz 1 mg,No,20/05/2015,-5,0,113
Lormetazepam Sandoz 1 mg,No,21/05/2015,-9,10,114
Lormetazepam Sandoz 1 mg,No,22/05/2015,0,10,124
Lormetazepam Sandoz 1 mg,No,23/05/2015,-1,0,123
Lormetazepam Sandoz 1 mg,No,24/05/2015,-11,10,122
Lormetazepam Sandoz 1 mg,No,25/05/2015,-2,0,120
Lormetazepam Sandoz 1 mg,No,26/05/2015,-1,10,129
Lormetazepam Sandoz 1 mg,No,27/05/2015,-3,10,136
Lormetazepam Sandoz 1 mg,No,28/05/2015,-9,10,137
Lormetazepam Sandoz 1 mg,No,29/05/2015,-7,15,145
Lormetazepam Sandoz 1 mg,No,30/05/2015,-9,0,136
Lormetazepam Sandoz 1 mg,No,31/05/2015,-12,10,134
Lormetazepam Sandoz 1 mg,No,1/06/2015,-15,0,119
Lormetazepam Sandoz 1 mg,No,2/06/2015,0,15,134
Lormetazepam Sandoz 1 mg,No,3/06/2015,-13,15,136
Lormetazepam Sandoz 1 mg,No,4/06/2015,-14,0,122
Lormetazepam Sandoz 1 mg,No,5/06/2015,-10,10,122
Lormetazepam Sandoz 1 mg,No,6/06/2015,-1,5,126
Lormetazepam Sandoz 1 mg,No,7/06/2015,-10,5,121
Lormetazepam Sandoz 1 mg,No,8/06/2015,-14,5,112
Lormetazepam Sandoz 1 mg,No,9/06/2015,-5,10,117
Lormetazepam Sandoz 1 mg,No,10/06/2015,-4,0,113
Lormetazepam Sandoz 1 mg,No,11/06/2015,-7,10,116
Lormetazepam Sandoz 1 mg,No,12/06/2015,-13,15,118
Lormetazepam Sandoz 1 mg,No,13/06/2015,-9,0,109
Lormetazepam Sandoz 1 mg,No,14/06/2015,-13,15,111
Lormetazepam Sandoz 1 mg,No,15/06/2015,-9,5,107
Lormetazepam Sandoz 1 mg,No,16/06/2015,-8,5,104
Lormetazepam Sandoz 1 mg,No,17/06/2015,-11,15,108
Lormetazepam Sandoz 1 mg,No,18/06/2015,-11,0,97
Lormetazepam Sandoz 1 mg,No,19/06/2015,-2,15,110
Lormetazepam Sandoz 1 mg,No,20/06/2015,-14,10,106
Lormetazepam Sandoz 1 mg,No,21/06/2015,-11,5,100
Lormetazepam Sandoz 1 mg,No,22/06/2015,-14,5,91
Lormetazepam Sandoz 1 mg,No,23/06/2015,-12,15,94
Lormetazepam Sandoz 1 mg,No,24/06/2015,-12,15,97
Lormetazepam Sandoz 1 mg,No,25/06/2015,-10,10,97
Lormetazepam Sandoz 1 mg,No,26/06/2015,-7,15,105
Lormetazepam Sandoz 1 mg,No,27/06/2015,-6,0,99
Lormetazepam Sandoz 1 mg,No,28/06/2015,-3,15,111
Lormetazepam Sandoz 1 mg,No,29/06/2015,-14,5,102
Lormetazepam Sandoz 1 mg,No,30/06/2015,-6,15,111
Lormetazepam Sandoz 1 mg,No,1/07/2015,-4,10,117
Lormetazepam Sandoz 1 mg,No,2/07/2015,-3,0,114
Lormetazepam Sandoz 1 mg,No,3/07/2015,-9,10,115
Lormetazepam Sandoz 1 mg,No,4/07/2015,-9,15,121
Lormetazepam Sandoz 1 mg,No,5/07/2015,-5,15,131
Lormetazepam Sandoz 1 mg,No,6/07/2015,-6,0,125
Lormetazepam Sandoz 1 mg,No,7/07/2015,-11,10,124
Lormetazepam Sandoz 1 mg,No,8/07/2015,-11,15,128
Lormetazepam Sandoz 1 mg,No,9/07/2015,-9,0,119
Lormetazepam Sandoz 1 mg,No,10/07/2015,-12,0,107
Lormetazepam Sandoz 1 mg,No,11/07/2015,-7,10,110
Lormetazepam Sandoz 1 mg,No,12/07/2015,-9,0,101
Lormetazepam Sandoz 1 mg,No,13/07/2015,-14,10,97
Lormetazepam Sandoz 1 mg,No,14/07/2015,-12,15,100
Lormetazepam Sandoz 1 mg,No,15/07/2015,-2,10,108
Lormetazepam Sandoz 1 mg,No,16/07/2015,-1,15,122
Lormetazepam Sandoz 1 mg,No,17/07/2015,-15,0,107
Lormetazepam Sandoz 1 mg,No,18/07/2015,0,15,122
Lormetazepam Sandoz 1 mg,No,19/07/2015,-8,10,124
Lormetazepam Sandoz 1 mg,No,20/07/2015,-10,0,114
Lormetazepam Sandoz 1 mg,No,21/07/2015,-2,15,127
Lormetazepam Sandoz 1 mg,No,22/07/2015,-6,5,126
Lormetazepam Sandoz 1 mg,No,23/07/2015,-15,15,126
Lormetazepam Sandoz 1 mg,No,24/07/2015,-8,15,133
Lormetazepam Sandoz 1 mg,No,25/07/2015,-7,0,126
Lormetazepam Sandoz 1 mg,No,26/07/2015,-9,0,117
Lormetazepam Sandoz 1 mg,No,27/07/2015,-3,10,124
Lormetazepam Sandoz 1 mg,No,28/07/2015,-13,10,121
Lormetazepam Sandoz 1 mg,No,29/07/2015,-8,5,118
Lormetazepam Sandoz 1 mg,No,30/07/2015,-9,0,109
Lormetazepam Sandoz 1 mg,No,31/07/2015,-14,5,100
Lormetazepam Sandoz 1 mg,No,1/08/2015,-11,15,104
Lormetazepam Sandoz 1 mg,No,2/08/2015,0,10,114
Lormetazepam Sandoz 1 mg,No,3/08/2015,-9,15,120
Lormetazepam Sandoz 1 mg,No,4/08/2015,-15,5,110
Lormetazepam Sandoz 1 mg,No,5/08/2015,-15,15,110
Lormetazepam Sandoz 1 mg,No,6/08/2015,-1,15,124
Lormetazepam Sandoz 1 mg,No,7/08/2015,-9,5,120
Lormetazepam Sandoz 1 mg,No,8/08/2015,-9,10,121
Lormetazepam Sandoz 1 mg,No,9/08/2015,-12,10,119
Lormetazepam Sandoz 1 mg,No,10/08/2015,-7,10,122
Lormetazepam Sandoz 1 mg,No,11/08/2015,-14,5,113
Lormetazepam Sandoz 1 mg,No,12/08/2015,0,5,118
Lormetazepam Sandoz 1 mg,No,13/08/2015,-9,15,124
Lormetazepam Sandoz 1 mg,No,14/08/2015,-8,0,116
Lormetazepam Sandoz 1 mg,No,15/08/2015,-13,15,118
Lormetazepam Sandoz 1 mg,No,16/08/2015,-10,10,118
Lormetazepam Sandoz 1 mg,No,17/08/2015,-7,0,111
Lormetazepam Sandoz 1 mg,No,18/08/2015,-11,15,115
Lormetazepam Sandoz 1 mg,No,19/08/2015,-2,10,123
Lormetazepam Sandoz 1 mg,No,20/08/2015,-12,10,121
Lormetazepam Sandoz 1 mg,No,21/08/2015,-1,15,135
Lormetazepam Sandoz 1 mg,No,22/08/2015,-7,15,143
Lormetazepam Sandoz 1 mg,No,23/08/2015,-8,0,135
Lormetazepam Sandoz 1 mg,No,24/08/2015,-9,5,131
Lormetazepam Sandoz 1 mg,No,25/08/2015,-12,5,124
Lormetazepam Sandoz 1 mg,No,26/08/2015,-11,15,128
Lormetazepam Sandoz 1 mg,No,27/08/2015,-10,15,133
Lormetazepam Sandoz 1 mg,No,28/08/2015,-4,5,134
Lormetazepam Sandoz 1 mg,No,29/08/2015,-5,5,134
Lormetazepam Sandoz 1 mg,No,30/08/2015,-11,0,123
Lormetazepam Sandoz 1 mg,No,31/08/2015,-3,0,120
Lormetazepam Sandoz 1 mg,No,1/09/2015,-2,5,123
Lormetazepam Sandoz 1 mg,No,2/09/2015,-12,10,121
Lormetazepam Sandoz 1 mg,No,3/09/2015,-8,15,128
Lormetazepam Sandoz 1 mg,No,4/09/2015,-5,0,123
Lormetazepam Sandoz 1 mg,No,5/09/2015,-5,10,128
Lormetazepam Sandoz 1 mg,No,6/09/2015,-2,10,136
Lormetazepam Sandoz 1 mg,No,7/09/2015,-14,10,132
Lormetazepam Sandoz 1 mg,No,8/09/2015,-12,15,135
Lormetazepam Sandoz 1 mg,No,9/09/2015,-14,0,121
Lormetazepam Sandoz 1 mg,No,10/09/2015,-3,10,128
Lormetazepam Sandoz 1 mg,No,11/09/2015,-2,0,126
Lormetazepam Sandoz 1 mg,No,12/09/2015,-14,5,117
Lormetazepam Sandoz 1 mg,No,13/09/2015,-6,15,126
Lormetazepam Sandoz 1 mg,No,14/09/2015,-1,5,130
Lormetazepam Sandoz 1 mg,No,15/09/2015,-5,10,135
Lormetazepam Sandoz 1 mg,No,16/09/2015,-3,0,132
Lormetazepam Sandoz 1 mg,No,17/09/2015,-7,15,140
Lormetazepam Sandoz 1 mg,No,18/09/2015,-7,0,133
Lormetazepam Sandoz 1 mg,No,19/09/2015,-14,5,124
Lormetazepam Sandoz 1 mg,No,20/09/2015,-6,5,123
Lormetazepam Sandoz 1 mg,No,21/09/2015,-6,10,127
Lormetazepam Sandoz 1 mg,No,22/09/2015,-13,0,114
Lormetazepam Sandoz 1 mg,No,23/09/2015,-3,0,111
Lormetazepam Sandoz 1 mg,No,24/09/2015,-14,5,102
Lormetazepam Sandoz 1 mg,No,25/09/2015,-2,15,115
Lormetazepam Sandoz 1 mg,No,26/09/2015,-11,15,119
Lormetazepam Sandoz 1 mg,No,27/09/2015,-2,10,127
Lormetazepam Sandoz 1 mg,No,28/09/2015,-10,10,127
Lormetazepam Sandoz 1 mg,No,29/09/2015,-1,10,136
Lormetazepam Sandoz 1 mg,No,30/09/2015,-7,5,134
Lormetazepam Sandoz 1 mg,No,1/10/2015,-3,0,131
Lormetazepam Sandoz 1 mg,No,2/10/2015,-12,5,124
Lormetazepam Sandoz 1 mg,No,3/10/2015,-13,10,121
Lormetazepam Sandoz 1 mg,No,4/10/2015,-10,15,126
Lormetazepam Sandoz 1 mg,No,5/10/2015,-14,10,122
Lormetazepam Sandoz 1 mg,No,6/10/2015,-6,15,131
Lormetazepam Sandoz 1 mg,No,7/10/2015,-6,0,125
Lormetazepam Sandoz 1 mg,No,8/10/2015,-2,5,128
Lormetazepam Sandoz 1 mg,No,9/10/2015,-5,5,128
Lormetazepam Sandoz 1 mg,No,10/10/2015,-11,10,127
Lormetazepam Sandoz 1 mg,No,11/10/2015,-2,0,125
Lormetazepam Sandoz 1 mg,No,12/10/2015,-11,10,124
Lormetazepam Sandoz 1 mg,No,13/10/2015,-5,0,119
Lormetazepam Sandoz 1 mg,No,14/10/2015,-12,5,112
Lormetazepam Sandoz 1 mg,No,15/10/2015,-1,15,126
Lormetazepam Sandoz 1 mg,No,16/10/2015,-5,15,136
Lormetazepam Sandoz 1 mg,No,17/10/2015,-5,0,131
Lormetazepam Sandoz 1 mg,No,18/10/2015,-9,10,132
Lormetazepam Sandoz 1 mg,No,19/10/2015,-14,15,133
Lormetazepam Sandoz 1 mg,No,20/10/2015,-6,0,127
Lormetazepam Sandoz 1 mg,No,21/10/2015,-3,5,129
Lormetazepam Sandoz 1 mg,No,22/10/2015,-4,0,125
Lormetazepam Sandoz 1 mg,No,23/10/2015,-6,0,119
Lormetazepam Sandoz 1 mg,No,24/10/2015,-9,0,110
Lormetazepam Sandoz 1 mg,No,25/10/2015,-1,10,119
Lormetazepam Sandoz 1 mg,No,26/10/2015,-4,0,115
Lormetazepam Sandoz 1 mg,No,27/10/2015,-15,15,115
Lormetazepam Sandoz 1 mg,No,28/10/2015,-4,10,121
Lormetazepam Sandoz 1 mg,No,29/10/2015,-11,5,115
Lormetazepam Sandoz 1 mg,No,30/10/2015,-10,5,110
Lormetazepam Sandoz 1 mg,No,31/10/2015,-3,0,107
Lormetazepam Sandoz 1 mg,No,1/11/2015,-10,15,112
Lormetazepam Sandoz 1 mg,No,2/11/2015,-15,10,107
Lormetazepam Sandoz 1 mg,No,3/11/2015,-5,0,102
Lormetazepam Sandoz 1 mg,No,4/11/2015,-12,5,95
Lormetazepam Sandoz 1 mg,No,5/11/2015,-9,15,101
Lormetazepam Sandoz 1 mg,No,6/11/2015,-4,10,107
Lormetazepam Sandoz 1 mg,No,7/11/2015,0,10,117
Lormetazepam Sandoz 1 mg,No,8/11/2015,-7,5,115
Lormetazepam Sandoz 1 mg,No,9/11/2015,-11,10,114
Lormetazepam Sandoz 1 mg,No,10/11/2015,-5,15,124
Lormetazepam Sandoz 1 mg,No,11/11/2015,-5,10,129
Lormetazepam Sandoz 1 mg,No,12/11/2015,-9,5,125
Lormetazepam Sandoz 1 mg,No,13/11/2015,-4,10,131
Lormetazepam Sandoz 1 mg,No,14/11/2015,-14,15,132
Lormetazepam Sandoz 1 mg,No,15/11/2015,-4,5,133
Lormetazepam Sandoz 1 mg,No,16/11/2015,-15,5,123
Lormetazepam Sandoz 1 mg,No,17/11/2015,-11,10,122
Lormetazepam Sandoz 1 mg,No,18/11/2015,-6,10,126
Lormetazepam Sandoz 1 mg,No,19/11/2015,-12,10,124
Lormetazepam Sandoz 1 mg,No,20/11/2015,-8,0,116
Lormetazepam Sandoz 1 mg,No,21/11/2015,-9,5,112
Lormetazepam Sandoz 1 mg,No,22/11/2015,-1,0,111
Lormetazepam Sandoz 1 mg,No,23/11/2015,-12,5,104
Lormetazepam Sandoz 1 mg,No,24/11/2015,-5,0,99
Lormetazepam Sandoz 1 mg,No,25/11/2015,-8,15,106
Lormetazepam Sandoz 1 mg,No,26/11/2015,-15,15,106
Lormetazepam Sandoz 1 mg,No,27/11/2015,-7,15,114
Lormetazepam Sandoz 1 mg,No,28/11/2015,-6,10,118
Lormetazepam Sandoz 1 mg,No,29/11/2015,-14,0,104
Lormetazepam Sandoz 1 mg,No,30/11/2015,0,15,119
Lormetazepam Sandoz 1 mg,No,1/12/2015,0,15,134
Lormetazepam Sandoz 1 mg,No,2/12/2015,-9,15,140
Lormetazepam Sandoz 1 mg,No,3/12/2015,-8,0,132
Lormetazepam Sandoz 1 mg,No,4/12/2015,-6,10,136
Lormetazepam Sandoz 1 mg,No,5/12/2015,-11,0,125
Lormetazepam Sandoz 1 mg,No,6/12/2015,-1,5,129
Lormetazepam Sandoz 1 mg,No,7/12/2015,-15,10,124
Lormetazepam Sandoz 1 mg,No,8/12/2015,-13,5,116
Lormetazepam Sandoz 1 mg,No,9/12/2015,-6,10,120
Lormetazepam Sandoz 1 mg,No,10/12/2015,-4,15,131
Lormetazepam Sandoz 1 mg,No,11/12/2015,-8,5,128
Lormetazepam Sandoz 1 mg,No,12/12/2015,-3,10,135
Lormetazepam Sandoz 1 mg,No,13/12/2015,-7,10,138
Lormetazepam Sandoz 1 mg,No,14/12/2015,-3,15,150
Lormetazepam Sandoz 1 mg,No,15/12/2015,-14,10,146
Lormetazepam Sandoz 1 mg,No,16/12/2015,-7,0,139
Lormetazepam Sandoz 1 mg,No,17/12/2015,-7,5,137
Lormetazepam Sandoz 1 mg,No,18/12/2015,-11,5,131
Lormetazepam Sandoz 1 mg,No,19/12/2015,-12,0,119
Lormetazepam Sandoz 1 mg,No,20/12/2015,-3,0,116
Lormetazepam Sandoz 1 mg,No,21/12/2015,-3,15,128
Lormetazepam Sandoz 1 mg,No,22/12/2015,-6,10,132
Lormetazepam Sandoz 1 mg,No,23/12/2015,-10,5,127
Lormetazepam Sandoz 1 mg,No,24/12/2015,-12,10,125
Lormetazepam Sandoz 1 mg,No,25/12/2015,0,15,140
Lormetazepam Sandoz 1 mg,No,26/12/2015,0,5,145
Lormetazepam Sandoz 1 mg,No,27/12/2015,-14,5,136
Lormetazepam Sandoz 1 mg,No,28/12/2015,-2,0,134
Lormetazepam Sandoz 1 mg,No,29/12/2015,-7,10,137
Lormetazepam Sandoz 1 mg,No,30/12/2015,-5,5,137
Lormetazepam Sandoz 1 mg,No,31/12/2015,-4,15,148
Memantine Sandoz 10 mg,No,1/01/2015,-10,35,25
Memantine Sandoz 10 mg,No,2/01/2015,-15,5,15
Memantine Sandoz 10 mg,No,3/01/2015,-11,10,14
Memantine Sandoz 10 mg,No,4/01/2015,-13,5,6
Memantine Sandoz 10 mg,No,5/01/2015,-4,10,12
Memantine Sandoz 10 mg,No,6/01/2015,-15,5,2
Memantine Sandoz 10 mg,No,7/01/2015,-9,15,8
Memantine Sandoz 10 mg,No,8/01/2015,-6,10,12
Memantine Sandoz 10 mg,No,9/01/2015,-14,15,13
Memantine Sandoz 10 mg,No,10/01/2015,-2,5,16
Memantine Sandoz 10 mg,No,11/01/2015,-4,10,22
Memantine Sandoz 10 mg,No,12/01/2015,-12,5,15
Memantine Sandoz 10 mg,No,13/01/2015,-4,5,16
Memantine Sandoz 10 mg,No,14/01/2015,-13,15,18
Memantine Sandoz 10 mg,No,15/01/2015,-12,15,21
Memantine Sandoz 10 mg,No,16/01/2015,-6,5,20
Memantine Sandoz 10 mg,No,17/01/2015,-11,10,19
Memantine Sandoz 10 mg,No,18/01/2015,-3,5,21
Memantine Sandoz 10 mg,No,19/01/2015,-8,15,28
Memantine Sandoz 10 mg,No,20/01/2015,-15,5,18
Memantine Sandoz 10 mg,No,21/01/2015,-2,10,26
Memantine Sandoz 10 mg,No,22/01/2015,-14,10,22
Memantine Sandoz 10 mg,No,23/01/2015,-12,5,15
Memantine Sandoz 10 mg,No,24/01/2015,-14,15,16
Memantine Sandoz 10 mg,No,25/01/2015,-15,15,16
Memantine Sandoz 10 mg,No,26/01/2015,-14,5,7
Memantine Sandoz 10 mg,No,27/01/2015,-11,15,11
Memantine Sandoz 10 mg,No,28/01/2015,-10,15,16
Memantine Sandoz 10 mg,No,29/01/2015,-13,5,8
Memantine Sandoz 10 mg,No,30/01/2015,-9,5,4
Memantine Sandoz 10 mg,No,31/01/2015,-9,5,0
Memantine Sandoz 10 mg,No,1/02/2015,-11,5,-6
Memantine Sandoz 10 mg,No,2/02/2015,-7,10,-3
Memantine Sandoz 10 mg,No,3/02/2015,-15,15,-3
Memantine Sandoz 10 mg,No,4/02/2015,-3,5,-1
Memantine Sandoz 10 mg,No,5/02/2015,-1,0,-2
Memantine Sandoz 10 mg,No,6/02/2015,-6,15,7
Memantine Sandoz 10 mg,No,7/02/2015,-7,15,15
Memantine Sandoz 10 mg,No,8/02/2015,-15,0,0
Memantine Sandoz 10 mg,No,9/02/2015,-7,10,3
Memantine Sandoz 10 mg,No,10/02/2015,-5,10,8
Memantine Sandoz 10 mg,No,11/02/2015,-15,5,-2
Memantine Sandoz 10 mg,No,12/02/2015,-1,15,12
Memantine Sandoz 10 mg,No,13/02/2015,0,5,17
Memantine Sandoz 10 mg,No,14/02/2015,-8,0,9
Memantine Sandoz 10 mg,No,15/02/2015,-15,0,-6
Memantine Sandoz 10 mg,No,16/02/2015,-11,10,-7
Memantine Sandoz 10 mg,No,17/02/2015,-15,5,-17
Memantine Sandoz 10 mg,No,18/02/2015,-1,15,-3
Memantine Sandoz 10 mg,No,19/02/2015,-9,10,-2
Memantine Sandoz 10 mg,No,20/02/2015,-15,10,-7
Memantine Sandoz 10 mg,No,21/02/2015,-2,10,1
Memantine Sandoz 10 mg,No,22/02/2015,-1,10,10
Memantine Sandoz 10 mg,No,23/02/2015,-9,5,6
Memantine Sandoz 10 mg,No,24/02/2015,0,0,6
Memantine Sandoz 10 mg,No,25/02/2015,-6,10,10
Memantine Sandoz 10 mg,No,26/02/2015,-5,10,15
Memantine Sandoz 10 mg,No,27/02/2015,-1,15,29
Memantine Sandoz 10 mg,No,28/02/2015,-13,10,26
Memantine Sandoz 10 mg,No,1/03/2015,-8,5,23
Memantine Sandoz 10 mg,No,2/03/2015,-10,15,28
Memantine Sandoz 10 mg,No,3/03/2015,-2,10,36
Memantine Sandoz 10 mg,No,4/03/2015,-9,5,32
Memantine Sandoz 10 mg,No,5/03/2015,-10,0,22
Memantine Sandoz 10 mg,No,6/03/2015,-3,10,29
Memantine Sandoz 10 mg,No,7/03/2015,0,5,34
Memantine Sandoz 10 mg,No,8/03/2015,-5,15,44
Memantine Sandoz 10 mg,No,9/03/2015,-13,5,36
Memantine Sandoz 10 mg,No,10/03/2015,-7,15,44
Memantine Sandoz 10 mg,No,11/03/2015,0,5,49
Memantine Sandoz 10 mg,No,12/03/2015,-3,10,56
Memantine Sandoz 10 mg,No,13/03/2015,-4,5,57
Memantine Sandoz 10 mg,No,14/03/2015,-6,5,56
Memantine Sandoz 10 mg,No,15/03/2015,-3,5,58
Memantine Sandoz 10 mg,No,16/03/2015,-4,0,54
Memantine Sandoz 10 mg,No,17/03/2015,-14,15,55
Memantine Sandoz 10 mg,No,18/03/2015,-15,5,45
Memantine Sandoz 10 mg,No,19/03/2015,-5,0,40
Memantine Sandoz 10 mg,No,20/03/2015,-4,15,51
Memantine Sandoz 10 mg,No,21/03/2015,-7,5,49
Memantine Sandoz 10 mg,No,22/03/2015,-6,15,58
Memantine Sandoz 10 mg,No,23/03/2015,-13,0,45
Memantine Sandoz 10 mg,No,24/03/2015,-8,0,37
Memantine Sandoz 10 mg,No,25/03/2015,-2,15,50
Memantine Sandoz 10 mg,No,26/03/2015,-1,15,64
Memantine Sandoz 10 mg,No,27/03/2015,-2,5,67
Memantine Sandoz 10 mg,No,28/03/2015,-8,10,69
Memantine Sandoz 10 mg,No,29/03/2015,-13,0,56
Memantine Sandoz 10 mg,No,30/03/2015,-10,0,46
Memantine Sandoz 10 mg,No,31/03/2015,-11,5,40
Memantine Sandoz 10 mg,No,1/04/2015,-1,15,54
Memantine Sandoz 10 mg,No,2/04/2015,-14,10,50
Memantine Sandoz 10 mg,No,3/04/2015,-8,0,42
Memantine Sandoz 10 mg,No,4/04/2015,-12,0,30
Memantine Sandoz 10 mg,No,5/04/2015,-3,15,42
Memantine Sandoz 10 mg,No,6/04/2015,-3,5,44
Memantine Sandoz 10 mg,No,7/04/2015,-2,0,42
Memantine Sandoz 10 mg,No,8/04/2015,-13,5,34
Memantine Sandoz 10 mg,No,9/04/2015,-5,0,29
Memantine Sandoz 10 mg,No,10/04/2015,-2,0,27
Memantine Sandoz 10 mg,No,11/04/2015,-9,0,18
Memantine Sandoz 10 mg,No,12/04/2015,-5,5,18
Memantine Sandoz 10 mg,No,13/04/2015,-3,5,20
Memantine Sandoz 10 mg,No,14/04/2015,-4,5,21
Memantine Sandoz 10 mg,No,15/04/2015,-5,5,21
Memantine Sandoz 10 mg,No,16/04/2015,-13,10,18
Memantine Sandoz 10 mg,No,17/04/2015,-1,5,22
Memantine Sandoz 10 mg,No,18/04/2015,-5,5,22
Memantine Sandoz 10 mg,No,19/04/2015,-8,15,29
